gate_case,seed,numeric_path,token,gate,prefix,decay,inverse
constant_-0.1,0,fp32,60,-0.1,-5.999996662139893,0.0024787604343146086,403.4274597167969
constant_-0.1,0,fp32,61,-0.1,-6.099996566772461,0.0022428755182772875,445.8562316894531
constant_-0.1,0,fp32,62,-0.1,-6.199996471405029,0.002029437804594636,492.747314453125
constant_-0.1,0,fp32,63,-0.1,-6.299996376037598,0.0018363114213570952,544.5699462890625
constant_-0.1,0,fp32,64,-0.1,-6.399996280670166,0.001661563408561051,601.8427734375
constant_-0.1,0,fp32_bf16,1,-0.1,-0.10000000149011612,0.90625,1.1015625
constant_-0.1,0,fp32_bf16,2,-0.1,-0.20000000298023224,0.8203125,1.21875
constant_-0.1,0,fp32_bf16,3,-0.1,-0.30000001192092896,0.7421875,1.3515625
constant_-0.1,0,fp32_bf16,4,-0.1,-0.4000000059604645,0.671875,1.4921875
constant_-0.1,0,fp32_bf16,5,-0.1,-0.5,0.60546875,1.6484375
constant_-0.1,0,fp32_bf16,6,-0.1,-0.6000000238418579,0.546875,1.8203125
constant_-0.1,0,fp32_bf16,7,-0.1,-0.7000000476837158,0.49609375,2.015625
constant_-0.1,0,fp32_bf16,8,-0.1,-0.8000000715255737,0.44921875,2.21875
constant_-0.1,0,fp32_bf16,9,-0.1,-0.9000000953674316,0.40625,2.453125
constant_-0.1,0,fp32_bf16,10,-0.1,-1.0000001192092896,0.3671875,2.71875
constant_-0.1,0,fp32_bf16,11,-0.1,-1.1000001430511475,0.33203125,3.0
constant_-0.1,0,fp32_bf16,12,-0.1,-1.2000001668930054,0.30078125,3.3125
constant_-0.1,0,fp32_bf16,13,-0.1,-1.3000001907348633,0.2734375,3.671875
constant_-0.1,0,fp32_bf16,14,-0.1,-1.4000002145767212,0.2470703125,4.0625
constant_-0.1,0,fp32_bf16,15,-0.1,-1.500000238418579,0.22265625,4.46875
constant_-0.1,0,fp32_bf16,16,-0.1,-1.600000262260437,0.2021484375,4.9375
constant_-0.1,0,fp32_bf16,17,-0.1,-1.700000286102295,0.1826171875,5.46875
constant_-0.1,0,fp32_bf16,18,-0.1,-1.8000003099441528,0.1650390625,6.0625
constant_-0.1,0,fp32_bf16,19,-0.1,-1.9000003337860107,0.1494140625,6.6875
constant_-0.1,0,fp32_bf16,20,-0.1,-2.000000238418579,0.1357421875,7.375
constant_-0.1,0,fp32_bf16,21,-0.1,-2.1000001430511475,0.12255859375,8.1875
constant_-0.1,0,fp32_bf16,22,-0.1,-2.200000047683716,0.11083984375,9.0
constant_-0.1,0,fp32_bf16,23,-0.1,-2.299999952316284,0.10009765625,10.0
constant_-0.1,0,fp32_bf16,24,-0.1,-2.3999998569488525,0.0908203125,11.0
constant_-0.1,0,fp32_bf16,25,-0.1,-2.499999761581421,0.08203125,12.1875
constant_-0.1,0,fp32_bf16,26,-0.1,-2.5999996662139893,0.07421875,13.4375
constant_-0.1,0,fp32_bf16,27,-0.1,-2.6999995708465576,0.0673828125,14.875
constant_-0.1,0,fp32_bf16,28,-0.1,-2.799999475479126,0.060791015625,16.5
constant_-0.1,0,fp32_bf16,29,-0.1,-2.8999993801116943,0.054931640625,18.125
constant_-0.1,0,fp32_bf16,30,-0.1,-2.9999992847442627,0.0498046875,20.125
constant_-0.1,0,fp32_bf16,31,-0.1,-3.099999189376831,0.045166015625,22.25
constant_-0.1,0,fp32_bf16,32,-0.1,-3.1999990940093994,0.040771484375,24.5
constant_-0.1,0,fp32_bf16,33,-0.1,-3.2999989986419678,0.036865234375,27.125
constant_-0.1,0,fp32_bf16,34,-0.1,-3.399998903274536,0.033447265625,30.0
constant_-0.1,0,fp32_bf16,35,-0.1,-3.4999988079071045,0.0301513671875,33.0
constant_-0.1,0,fp32_bf16,36,-0.1,-3.599998712539673,0.02734375,36.5
constant_-0.1,0,fp32_bf16,37,-0.1,-3.699998617172241,0.0247802734375,40.5
constant_-0.1,0,fp32_bf16,38,-0.1,-3.7999985218048096,0.0223388671875,44.75
constant_-0.1,0,fp32_bf16,39,-0.1,-3.899998426437378,0.020263671875,49.5
constant_-0.1,0,fp32_bf16,40,-0.1,-3.9999983310699463,0.018310546875,54.5
constant_-0.1,0,fp32_bf16,41,-0.1,-4.099998474121094,0.0166015625,60.25
constant_-0.1,0,fp32_bf16,42,-0.1,-4.199998378753662,0.0150146484375,66.5
constant_-0.1,0,fp32_bf16,43,-0.1,-4.2999982833862305,0.0135498046875,73.5
constant_-0.1,0,fp32_bf16,44,-0.1,-4.399998188018799,0.01226806640625,81.5
constant_-0.1,0,fp32_bf16,45,-0.1,-4.499998092651367,0.0111083984375,90.0
constant_-0.1,0,fp32_bf16,46,-0.1,-4.5999979972839355,0.01007080078125,99.5
constant_-0.1,0,fp32_bf16,47,-0.1,-4.699997901916504,0.00909423828125,110.0
constant_-0.1,0,fp32_bf16,48,-0.1,-4.799997806549072,0.00823974609375,121.5
constant_-0.1,0,fp32_bf16,49,-0.1,-4.899997711181641,0.0074462890625,134.0
constant_-0.1,0,fp32_bf16,50,-0.1,-4.999997615814209,0.006744384765625,148.0
constant_-0.1,0,fp32_bf16,51,-0.1,-5.099997520446777,0.006103515625,164.0
constant_-0.1,0,fp32_bf16,52,-0.1,-5.199997425079346,0.005523681640625,181.0
constant_-0.1,0,fp32_bf16,53,-0.1,-5.299997329711914,0.0050048828125,200.0
constant_-0.1,0,fp32_bf16,54,-0.1,-5.399997234344482,0.0045166015625,221.0
constant_-0.1,0,fp32_bf16,55,-0.1,-5.499997138977051,0.00408935546875,245.0
constant_-0.1,0,fp32_bf16,56,-0.1,-5.599997043609619,0.003692626953125,270.0
constant_-0.1,0,fp32_bf16,57,-0.1,-5.6999969482421875,0.0033416748046875,298.0
constant_-0.1,0,fp32_bf16,58,-0.1,-5.799996852874756,0.003021240234375,330.0
constant_-0.1,0,fp32_bf16,59,-0.1,-5.899996757507324,0.00274658203125,366.0
constant_-0.1,0,fp32_bf16,60,-0.1,-5.999996662139893,0.002471923828125,404.0
constant_-0.1,0,fp32_bf16,61,-0.1,-6.099996566772461,0.0022430419921875,446.0
constant_-0.1,0,fp32_bf16,62,-0.1,-6.199996471405029,0.0020294189453125,492.0
constant_-0.1,0,fp32_bf16,63,-0.1,-6.299996376037598,0.00183868408203125,544.0
constant_-0.1,0,fp32_bf16,64,-0.1,-6.399996280670166,0.0016632080078125,600.0
constant_-0.1,0,ftz_model_bf16,1,-0.1,-0.10000000894069672,0.90625,1.1015625
constant_-0.1,0,ftz_model_bf16,2,-0.1,-0.20000001788139343,0.8203125,1.21875
constant_-0.1,0,ftz_model_bf16,3,-0.1,-0.30000001192092896,0.7421875,1.3515625
constant_-0.1,0,ftz_model_bf16,4,-0.1,-0.40000003576278687,0.671875,1.4921875
constant_-0.1,0,ftz_model_bf16,5,-0.1,-0.5000000596046448,0.60546875,1.6484375
constant_-0.1,0,ftz_model_bf16,6,-0.1,-0.6000000834465027,0.546875,1.8203125
constant_-0.1,0,ftz_model_bf16,7,-0.1,-0.7000000476837158,0.49609375,2.015625
constant_-0.1,0,ftz_model_bf16,8,-0.1,-0.8000000715255737,0.44921875,2.21875
constant_-0.1,0,ftz_model_bf16,9,-0.1,-0.9000000357627869,0.40625,2.453125
constant_-0.1,0,ftz_model_bf16,10,-0.1,-1.0,0.3671875,2.71875
constant_-0.1,0,ftz_model_bf16,11,-0.1,-1.100000023841858,0.33203125,3.0
constant_-0.1,0,ftz_model_bf16,12,-0.1,-1.1999999284744263,0.30078125,3.3125
constant_-0.1,0,ftz_model_bf16,13,-0.1,-1.2999999523162842,0.2734375,3.671875
constant_-0.1,0,ftz_model_bf16,14,-0.1,-1.399999976158142,0.2470703125,4.0625
constant_-0.1,0,ftz_model_bf16,15,-0.1,-1.5,0.22265625,4.46875
constant_-0.1,0,ftz_model_bf16,16,-0.1,-1.5999999046325684,0.2021484375,4.9375
constant_-0.1,0,ftz_model_bf16,17,-0.1,-1.6999999284744263,0.1826171875,5.46875
constant_-0.1,0,ftz_model_bf16,18,-0.1,-1.7999998331069946,0.1650390625,6.0625
constant_-0.1,0,ftz_model_bf16,19,-0.1,-1.8999998569488525,0.1494140625,6.6875
constant_-0.1,0,ftz_model_bf16,20,-0.1,-1.9999998807907104,0.1357421875,7.375
constant_-0.1,0,ftz_model_bf16,21,-0.1,-2.0999999046325684,0.12255859375,8.1875
constant_-0.1,0,ftz_model_bf16,22,-0.1,-2.1999998092651367,0.11083984375,9.0
constant_-0.1,0,ftz_model_bf16,23,-0.1,-2.299999713897705,0.10009765625,10.0
constant_-0.1,0,ftz_model_bf16,24,-0.1,-2.3999996185302734,0.0908203125,11.0
constant_-0.1,0,ftz_model_bf16,25,-0.1,-2.499999761581421,0.08203125,12.1875
constant_-0.1,0,ftz_model_bf16,26,-0.1,-2.5999996662139893,0.07421875,13.4375
constant_-0.1,0,ftz_model_bf16,27,-0.1,-2.6999995708465576,0.0673828125,14.875
constant_-0.1,0,ftz_model_bf16,28,-0.1,-2.799999713897705,0.060791015625,16.5
constant_-0.1,0,ftz_model_bf16,29,-0.1,-2.8999996185302734,0.054931640625,18.125
constant_-0.1,0,ftz_model_bf16,30,-0.1,-2.999999523162842,0.0498046875,20.125
constant_-0.1,0,ftz_model_bf16,31,-0.1,-3.0999996662139893,0.045166015625,22.25
constant_-0.1,0,ftz_model_bf16,32,-0.1,-3.1999995708465576,0.040771484375,24.5
constant_-0.1,0,ftz_model_bf16,33,-0.1,-3.299999475479126,0.036865234375,27.125
constant_-0.1,0,ftz_model_bf16,34,-0.1,-3.3999993801116943,0.033447265625,30.0
constant_-0.1,0,ftz_model_bf16,35,-0.1,-3.499999523162842,0.0301513671875,33.0
constant_-0.1,0,ftz_model_bf16,36,-0.1,-3.59999942779541,0.02734375,36.5
constant_-0.1,0,ftz_model_bf16,37,-0.1,-3.6999993324279785,0.0247802734375,40.5
constant_-0.1,0,ftz_model_bf16,38,-0.1,-3.799999475479126,0.0223388671875,44.75
constant_-0.1,0,ftz_model_bf16,39,-0.1,-3.8999993801116943,0.020263671875,49.5
constant_-0.1,0,ftz_model_bf16,40,-0.1,-3.9999992847442627,0.018310546875,54.5
constant_-0.1,0,ftz_model_bf16,41,-0.1,-4.09999942779541,0.0166015625,60.25
constant_-0.1,0,ftz_model_bf16,42,-0.1,-4.1999993324279785,0.0150146484375,66.5
constant_-0.1,0,ftz_model_bf16,43,-0.1,-4.299999237060547,0.0135498046875,73.5
constant_-0.1,0,ftz_model_bf16,44,-0.1,-4.399999141693115,0.01226806640625,81.5
constant_-0.1,0,ftz_model_bf16,45,-0.1,-4.499999046325684,0.0111083984375,90.0
constant_-0.1,0,ftz_model_bf16,46,-0.1,-4.59999942779541,0.01007080078125,99.5
constant_-0.1,0,ftz_model_bf16,47,-0.1,-4.6999993324279785,0.00909423828125,110.0
constant_-0.1,0,ftz_model_bf16,48,-0.1,-4.799999237060547,0.00823974609375,121.5
constant_-0.1,0,ftz_model_bf16,49,-0.1,-4.899999141693115,0.0074462890625,134.0
constant_-0.1,0,ftz_model_bf16,50,-0.1,-4.999999046325684,0.006744384765625,148.0
constant_-0.1,0,ftz_model_bf16,51,-0.1,-5.099998950958252,0.006103515625,164.0
constant_-0.1,0,ftz_model_bf16,52,-0.1,-5.19999885559082,0.005523681640625,181.0
constant_-0.1,0,ftz_model_bf16,53,-0.1,-5.299999237060547,0.0050048828125,200.0
constant_-0.1,0,ftz_model_bf16,54,-0.1,-5.399999141693115,0.0045166015625,221.0
constant_-0.1,0,ftz_model_bf16,55,-0.1,-5.499999046325684,0.00408935546875,245.0
constant_-0.1,0,ftz_model_bf16,56,-0.1,-5.59999942779541,0.003692626953125,270.0
constant_-0.1,0,ftz_model_bf16,57,-0.1,-5.699999809265137,0.0033416748046875,298.0
constant_-0.1,0,ftz_model_bf16,58,-0.1,-5.799999713897705,0.003021240234375,330.0
constant_-0.1,0,ftz_model_bf16,59,-0.1,-5.900000095367432,0.00274658203125,366.0
constant_-0.1,0,ftz_model_bf16,60,-0.1,-6.000000476837158,0.002471923828125,404.0
constant_-0.1,0,ftz_model_bf16,61,-0.1,-6.100000858306885,0.0022430419921875,446.0
constant_-0.1,0,ftz_model_bf16,62,-0.1,-6.200001239776611,0.0020294189453125,492.0
constant_-0.1,0,ftz_model_bf16,63,-0.1,-6.300001621246338,0.00183868408203125,544.0
constant_-0.1,0,ftz_model_bf16,64,-0.1,-6.400001525878906,0.0016632080078125,600.0
constant_-1,0,fp64,1,-1.0,-1.0,0.36787944117144233,2.718281828459045
constant_-1,0,fp64,2,-1.0,-2.0,0.1353352832366127,7.38905609893065
constant_-1,0,fp64,3,-1.0,-3.0,0.049787068367863944,20.085536923187668
constant_-1,0,fp64,4,-1.0,-4.0,0.01831563888873418,54.598150033144236
constant_-1,0,fp64,5,-1.0,-5.0,0.006737946999085467,148.4131591025766
constant_-1,0,fp64,6,-1.0,-6.0,0.0024787521766663585,403.4287934927351
constant_-1,0,fp64,7,-1.0,-7.0,0.0009118819655545162,1096.6331584284585
constant_-1,0,fp64,8,-1.0,-8.0,0.00033546262790251185,2980.9579870417283
constant_-1,0,fp64,9,-1.0,-9.0,0.00012340980408667956,8103.083927575384
constant_-1,0,fp64,10,-1.0,-10.0,4.5399929762484854e-05,22026.465794806718
constant_-1,0,fp64,11,-1.0,-11.0,1.670170079024566e-05,59874.14171519782
constant_-1,0,fp64,12,-1.0,-12.0,6.14421235332821e-06,162754.79141900392
constant_-1,0,fp64,13,-1.0,-13.0,2.2603294069810542e-06,442413.3920089205
constant_-1,0,fp64,14,-1.0,-14.0,8.315287191035679e-07,1202604.2841647768
constant_-1,0,fp64,15,-1.0,-15.0,3.059023205018258e-07,3269017.3724721107
constant_-1,0,fp64,16,-1.0,-16.0,1.1253517471925912e-07,8886110.520507872
constant_-1,0,fp64,17,-1.0,-17.0,4.139937718785167e-08,24154952.7535753
constant_-1,0,fp64,18,-1.0,-18.0,1.522997974471263e-08,65659969.13733051
constant_-1,0,fp64,19,-1.0,-19.0,5.602796437537268e-09,178482300.96318725
constant_-1,0,fp64,20,-1.0,-20.0,2.061153622438558e-09,485165195.4097903
constant_-1,0,fp64,21,-1.0,-21.0,7.582560427911907e-10,1318815734.4832146
constant_-1,0,fp64,22,-1.0,-22.0,2.7894680928689246e-10,3584912846.131592
constant_-1,0,fp64,23,-1.0,-23.0,1.026187963170189e-10,9744803446.248903
constant_-1,0,fp64,24,-1.0,-24.0,3.775134544279098e-11,26489122129.84347
constant_-1,0,fp64,25,-1.0,-25.0,1.3887943864964021e-11,72004899337.38588
constant_-1,0,fp64,26,-1.0,-26.0,5.109089028063325e-12,195729609428.83878
constant_-1,0,fp64,27,-1.0,-27.0,1.8795288165390832e-12,532048240601.79865
constant_-1,0,fp64,28,-1.0,-28.0,6.914400106940203e-13,1446257064291.475
constant_-1,0,fp64,29,-1.0,-29.0,2.543665647376923e-13,3931334297144.042
constant_-1,0,fp64,30,-1.0,-30.0,9.357622968840175e-14,10686474581524.463
constant_-1,0,fp64,31,-1.0,-31.0,3.442477108469977e-14,29048849665247.426
constant_-1,0,fp64,32,-1.0,-32.0,1.2664165549094176e-14,78962960182680.69
constant_-1,0,fp64,33,-1.0,-33.0,4.658886145103398e-15,214643579785916.06
constant_-1,0,fp64,34,-1.0,-34.0,1.713908431542013e-15,583461742527454.9
constant_-1,0,fp64,35,-1.0,-35.0,6.305116760146989e-16,1586013452313430.8
constant_-1,0,fp64,36,-1.0,-36.0,2.3195228302435696e-16,4311231547115195.0
constant_-1,0,fp64,37,-1.0,-37.0,8.533047625744066e-17,1.1719142372802612e+16
constant_-1,0,fp64,38,-1.0,-38.0,3.1391327920480296e-17,3.1855931757113756e+16
constant_-1,0,fp64,39,-1.0,-39.0,1.1548224173015786e-17,8.659340042399374e+16
constant_-1,0,fp64,40,-1.0,-40.0,4.248354255291589e-18,2.3538526683702e+17
constant_-1,0,fp64,41,-1.0,-41.0,1.5628821893349888e-18,6.398434935300549e+17
constant_-1,0,fp64,42,-1.0,-42.0,5.74952226429356e-19,1.739274941520501e+18
constant_-1,0,fp64,43,-1.0,-43.0,2.1151310375910805e-19,4.727839468229346e+18
constant_-1,0,fp64,44,-1.0,-44.0,7.781132241133797e-20,1.2851600114359308e+19
constant_-1,0,fp64,45,-1.0,-45.0,2.8625185805493937e-20,3.4934271057485095e+19
constant_-1,0,fp64,46,-1.0,-46.0,1.0530617357553812e-20,9.496119420602448e+19
constant_-1,0,fp64,47,-1.0,-47.0,3.873997628687187e-21,2.5813128861900675e+20
constant_-1,0,fp64,48,-1.0,-48.0,1.4251640827409352e-21,7.016735912097631e+20
constant_-1,0,fp64,49,-1.0,-49.0,5.242885663363464e-22,1.9073465724950998e+21
constant_-1,0,fp64,50,-1.0,-50.0,1.9287498479639178e-22,5.184705528587072e+21
constant_-1,0,fp64,51,-1.0,-51.0,7.095474162284704e-23,1.4093490824269389e+22
constant_-1,0,fp64,52,-1.0,-52.0,2.6102790696677047e-23,3.831008000716577e+22
constant_-1,0,fp64,53,-1.0,-53.0,9.602680054508676e-24,1.0413759433029089e+23
constant_-1,0,fp64,54,-1.0,-54.0,3.532628572200807e-24,2.830753303274694e+23
constant_-1,0,fp64,55,-1.0,-55.0,1.2995814250075031e-24,7.694785265142018e+23
constant_-1,0,fp64,56,-1.0,-56.0,4.780892883885469e-25,2.091659496012996e+24
constant_-1,0,fp64,57,-1.0,-57.0,1.7587922024243116e-25,5.685719999335932e+24
constant_-1,0,fp64,58,-1.0,-58.0,6.47023492564546e-26,1.545538935590104e+25
constant_-1,0,fp64,59,-1.0,-59.0,2.3802664086944007e-26,4.2012104037905144e+25
constant_-1,0,fp64,60,-1.0,-60.0,8.75651076269652e-27,1.1420073898156842e+26
constant_-1,0,fp64,61,-1.0,-61.0,3.221340285992516e-27,3.10429793570192e+26
constant_-1,0,fp64,62,-1.0,-62.0,1.185064864233981e-27,8.438356668741454e+26
constant_-1,0,fp64,63,-1.0,-63.0,4.359610000063081e-28,2.29378315946961e+27
constant_-1,0,fp64,64,-1.0,-64.0,1.603810890548638e-28,6.235149080811617e+27
constant_-1,0,fp32,1,-1.0,-1.0,0.3678794503211975,2.7182817459106445
constant_-1,0,fp32,2,-1.0,-2.0,0.1353352814912796,7.389056205749512
constant_-1,0,fp32,3,-1.0,-3.0,0.049787066876888275,20.08553695678711
constant_-1,0,fp32,4,-1.0,-4.0,0.018315639346837997,54.598148345947266
constant_-1,0,fp32,5,-1.0,-5.0,0.0067379469983279705,148.4131622314453
constant_-1,0,fp32,6,-1.0,-6.0,0.0024787522852420807,403.4288024902344
constant_-1,0,fp32,7,-1.0,-7.0,0.0009118819725699723,1096.6331787109375
constant_-1,0,fp32,8,-1.0,-8.0,0.000335462624207139,2980.9580078125
constant_-1,0,fp32,9,-1.0,-9.0,0.00012340980174485594,8103.083984375
constant_-1,0,fp32,10,-1.0,-10.0,4.539993096841499e-05,22026.46484375
constant_-1,0,fp32,11,-1.0,-11.0,1.6701700587873347e-05,59874.140625
constant_-1,0,fp32,12,-1.0,-12.0,6.1442124206223525e-06,162754.796875
constant_-1,0,fp32,13,-1.0,-13.0,2.260329438286135e-06,442413.40625
constant_-1,0,fp32,14,-1.0,-14.0,8.315287232107949e-07,1202604.25
constant_-1,0,fp32,15,-1.0,-15.0,3.0590231858695915e-07,3269017.25
constant_-1,0,fp32,16,-1.0,-16.0,1.1253517584464134e-07,8886111.0
constant_-1,0,fp32,17,-1.0,-17.0,4.139937814784389e-08,24154952.0
constant_-1,0,fp32,18,-1.0,-18.0,1.5229979055675358e-08,65659968.0
constant_-1,0,fp32,19,-1.0,-19.0,5.602796449011294e-09,178482304.0
constant_-1,0,fp32,20,-1.0,-20.0,2.06115369216775e-09,485165184.0
constant_-1,0,fp32,21,-1.0,-21.0,7.582560690444495e-10,1318815744.0
constant_-1,0,fp32,22,-1.0,-22.0,2.789468100949932e-10,3584912896.0
constant_-1,0,fp32,23,-1.0,-23.0,1.0261879540562902e-10,9744803840.0
constant_-1,0,fp32,24,-1.0,-24.0,3.775134371775124e-11,26489122816.0
constant_-1,0,fp32,25,-1.0,-25.0,1.3887943746404563e-11,72004902912.0
constant_-1,0,fp32,26,-1.0,-26.0,5.1090889331695255e-12,195729604608.0
constant_-1,0,fp32,27,-1.0,-27.0,1.8795288676126676e-12,532048248832.0
constant_-1,0,fp32,28,-1.0,-28.0,6.914400150527522e-13,1446257098752.0
constant_-1,0,fp32,29,-1.0,-29.0,2.5436656904062604e-13,3931334246400.0
constant_-1,0,fp32,30,-1.0,-30.0,9.357622912219837e-14,10686474223616.0
constant_-1,0,fp32,31,-1.0,-31.0,3.4424770840998584e-14,29048849825792.0
constant_-1,0,fp32,32,-1.0,-32.0,1.2664165777252073e-14,78962956959744.0
constant_-1,0,fp32,33,-1.0,-33.0,4.6588861918718874e-15,214643574308864.0
constant_-1,0,fp32,34,-1.0,-34.0,1.7139083824518615e-15,583461710594048.0
constant_-1,0,fp32,35,-1.0,-35.0,6.305116853596367e-16,1586013445029888.0
constant_-1,0,fp32,36,-1.0,-36.0,2.3195226989972605e-16,4311231531843584.0
constant_-1,0,fp32,37,-1.0,-37.0,8.533047630075754e-17,1.1719142537166848e+16
constant_-1,0,fp32,38,-1.0,-38.0,3.139132888409754e-17,3.185593134822195e+16
constant_-1,0,fp32,39,-1.0,-39.0,1.1548223864099742e-17,8.6593404045099e+16
constant_-1,0,fp32,40,-1.0,-40.0,4.24835413113866e-18,2.353852703404196e+17
constant_-1,0,fp32,41,-1.0,-41.0,1.5628821837904738e-18,6.398434744761057e+17
constant_-1,0,fp32,42,-1.0,-42.0,5.749522023787777e-19,1.7392749753422316e+18
constant_-1,0,fp32,43,-1.0,-43.0,2.1151310700892382e-19,4.727839526297272e+18
constant_-1,0,fp32,44,-1.0,-44.0,7.781132279686624e-20,1.285159987981792e+19
constant_-1,0,fp32,45,-1.0,-45.0,2.862518609581133e-20,3.4934270576908304e+19
constant_-1,0,fp32,46,-1.0,-46.0,1.0530617466355953e-20,9.496119530068797e+19
constant_-1,0,fp32,47,-1.0,-47.0,3.873997809109103e-21,2.5813128932180886e+20
constant_-1,0,fp32,48,-1.0,-48.0,1.4251640378466556e-21,7.016735586870194e+20
constant_-1,0,fp32,49,-1.0,-49.0,5.242885696424093e-22,1.9073466405229313e+21
constant_-1,0,fp32,50,-1.0,-50.0,1.9287498933537385e-22,5.184705457665547e+21
constant_-1,0,fp32,51,-1.0,-51.0,7.095474414148981e-23,1.4093490364499379e+22
constant_-1,0,fp32,52,-1.0,-52.0,2.6102790464535398e-23,3.831008189940961e+22
constant_-1,0,fp32,53,-1.0,-53.0,9.602679948093257e-24,1.0413758986761718e+23
constant_-1,0,fp32,54,-1.0,-54.0,3.532628390815064e-24,2.8307532183104285e+23
constant_-1,0,fp32,55,-1.0,-55.0,1.2995813867822863e-24,7.694785471490595e+23
constant_-1,0,fp32,56,-1.0,-56.0,4.780892995206139e-25,2.0916594490409212e+24
constant_-1,0,fp32,57,-1.0,-57.0,1.75879225876483e-25,5.685720022003016e+24
constant_-1,0,fp32,58,-1.0,-58.0,6.47023467943241e-26,1.5455388925836186e+25
constant_-1,0,fp32,59,-1.0,-59.0,2.380266370880709e-26,4.2012104528050085e+25
constant_-1,0,fp32,60,-1.0,-60.0,8.75651089272076e-27,1.1420073962419164e+26
constant_-1,0,fp32,61,-1.0,-61.0,3.2213402768962287e-27,3.104297782658242e+26
constant_-1,0,fp32,62,-1.0,-62.0,1.1850648504208067e-27,8.43835682327257e+26
constant_-1,0,fp32,63,-1.0,-63.0,4.359610133382778e-28,2.293783118234113e+27
constant_-1,0,fp32,64,-1.0,-64.0,1.6038109389511792e-28,6.235148841753849e+27
constant_-1,0,fp32_bf16,1,-1.0,-1.0,0.3671875,2.71875
constant_-1,0,fp32_bf16,2,-1.0,-2.0,0.1357421875,7.375
constant_-1,0,fp32_bf16,3,-1.0,-3.0,0.0498046875,20.125
constant_-1,0,fp32_bf16,4,-1.0,-4.0,0.018310546875,54.5
constant_-1,0,fp32_bf16,5,-1.0,-5.0,0.006744384765625,148.0
constant_-1,0,fp32_bf16,6,-1.0,-6.0,0.002471923828125,404.0
constant_-1,0,fp32_bf16,7,-1.0,-7.0,0.000911712646484375,1096.0
constant_-1,0,fp32_bf16,8,-1.0,-8.0,0.000335693359375,2976.0
constant_-1,0,fp32_bf16,9,-1.0,-9.0,0.00012302398681640625,8096.0
constant_-1,0,fp32_bf16,10,-1.0,-10.0,4.5299530029296875e-05,22016.0
constant_-1,0,fp32_bf16,11,-1.0,-11.0,1.6689300537109375e-05,59904.0
constant_-1,0,fp32_bf16,12,-1.0,-12.0,6.139278411865234e-06,162816.0
constant_-1,0,fp32_bf16,13,-1.0,-13.0,2.2649765014648438e-06,442368.0
constant_-1,0,fp32_bf16,14,-1.0,-14.0,8.307397365570068e-07,1204224.0
constant_-1,0,fp32_bf16,15,-1.0,-15.0,3.0547380447387695e-07,3276800.0
constant_-1,0,fp32_bf16,16,-1.0,-16.0,1.126900315284729e-07,8912896.0
constant_-1,0,fp32_bf16,17,-1.0,-17.0,4.1443854570388794e-08,24117248.0
constant_-1,0,fp32_bf16,18,-1.0,-18.0,1.525040715932846e-08,65536000.0
constant_-1,0,fp32_bf16,19,-1.0,-19.0,5.617039278149605e-09,178257920.0
constant_-1,0,fp32_bf16,20,-1.0,-20.0,2.066371962428093e-09,484442112.0
constant_-1,0,fp32_bf16,21,-1.0,-21.0,7.566995918750763e-10,1317011456.0
constant_-1,0,fp32_bf16,22,-1.0,-22.0,2.7830537874251604e-10,3590324224.0
constant_-1,0,fp32_bf16,23,-1.0,-23.0,1.0277290130034089e-10,9730785280.0
constant_-1,0,fp32_bf16,24,-1.0,-24.0,3.774403012357652e-11,26440892416.0
constant_-1,0,fp32_bf16,25,-1.0,-25.0,1.3869794202037156e-11,71940702208.0
constant_-1,0,fp32_bf16,26,-1.0,-26.0,5.115907697472721e-12,195421011968.0
constant_-1,0,fp32_bf16,27,-1.0,-27.0,1.8758328224066645e-12,532575944704.0
constant_-1,0,fp32_bf16,28,-1.0,-28.0,6.927791673660977e-13,1443109011456.0
constant_-1,0,fp32_bf16,29,-1.0,-29.0,2.540190280342358e-13,3934190043136.0
constant_-1,0,fp32_bf16,30,-1.0,-30.0,9.370282327836321e-14,10720238370816.0
constant_-1,0,fp32_bf16,31,-1.0,-31.0,3.441691376337985e-14,28999619182592.0
constant_-1,0,fp32_bf16,32,-1.0,-32.0,1.2656542480726785e-14,79164837199872.0
constant_-1,0,fp32_bf16,33,-1.0,-33.0,4.6629367034256575e-15,214404767416320.0
constant_-1,0,fp32_bf16,34,-1.0,-34.0,1.7139067942650854e-15,584940185976832.0
constant_-1,0,fp32_bf16,35,-1.0,-35.0,6.314393452555578e-16,1583296743997440.0
constant_-1,0,fp32_bf16,36,-1.0,-36.0,2.3245294578089215e-16,4310085580881920.0
constant_-1,0,fp32_bf16,37,-1.0,-37.0,8.543513119185775e-17,1.1751580277669888e+16
constant_-1,0,fp32_bf16,38,-1.0,-38.0,3.144186300207963e-17,3.180667236830413e+16
constant_-1,0,fp32_bf16,39,-1.0,-39.0,1.1546753136970622e-17,8.669429282688205e+16
constant_-1,0,fp32_bf16,40,-1.0,-40.0,4.255493527005605e-18,2.353130805301084e+17
constant_-1,0,fp32_bf16,41,-1.0,-41.0,1.565316886525947e-18,6.395111470866104e+17
constant_-1,0,fp32_bf16,42,-1.0,-42.0,5.759824041329242e-19,1.7383894561650115e+18
constant_-1,0,fp32_bf16,43,-1.0,-43.0,2.1175823681357508e-19,4.71977240948428e+18
constant_-1,0,fp32_bf16,44,-1.0,-44.0,7.792703114739563e-20,1.2826251738751173e+19
