input,chunk,i,j,direct,factorized
13,64,57,52,9.27597284e-07,nan
13,64,57,53,3.33786011e-05,nan
13,64,57,54,5.03063202e-05,nan
13,64,57,55,0.000560760498,nan
13,64,57,56,0.0144042969,nan
13,64,57,57,1,nan
13,64,58,1,0,0
13,64,58,2,0,0
13,64,58,3,0,0
13,64,58,4,0,0
13,64,58,5,0,0
13,64,58,6,0,0
13,64,58,7,0,0
13,64,58,8,0,0
13,64,58,9,0,0
13,64,58,10,0,0
13,64,58,11,0,0
13,64,58,12,0,0
13,64,58,13,0,0
13,64,58,14,0,0
13,64,58,15,0,0
13,64,58,16,0,0
13,64,58,17,0,0
13,64,58,18,0,0
13,64,58,19,0,0
13,64,58,20,0,0
13,64,58,21,0,0
13,64,58,22,0,0
13,64,58,23,6.50195313e-38,0
13,64,58,24,1.45467426e-37,0
13,64,58,25,3.6205226e-36,0
13,64,58,26,4.28820339e-35,0
13,64,58,27,2.13657853e-34,0
13,64,58,28,2.21181017e-34,0
13,64,58,29,2.71556122e-32,0
13,64,58,30,3.20474743e-31,0
13,64,58,31,7.02579244e-31,0
13,64,58,32,1.46062527e-30,0
13,64,58,33,1.28189897e-29,0
13,64,58,34,2.31925106e-28,0
13,64,58,35,2.85567648e-28,0
13,64,58,36,5.07395334e-27,0
13,64,58,37,6.78546596e-25,0
13,64,58,38,4.21862112e-23,0
13,64,58,39,1.57164316e-22,0
13,64,58,40,8.62914815e-21,nan
13,64,58,41,6.0647559e-19,nan
13,64,58,42,2.992398e-17,nan
13,64,58,43,7.56339436e-16,nan
13,64,58,44,1.11577414e-14,nan
13,64,58,45,2.74225087e-14,nan
13,64,58,46,7.01660952e-14,nan
13,64,58,47,3.05533376e-13,nan
13,64,58,48,4.43378667e-12,nan
13,64,58,49,7.67386155e-12,nan
13,64,58,50,5.60248736e-10,nan
13,64,58,51,7.7765435e-08,nan
13,64,58,52,1.44354999e-07,nan
13,64,58,53,5.21540642e-06,nan
13,64,58,54,7.86781311e-06,nan
13,64,58,55,8.77380371e-05,nan
13,64,58,56,0.00224304199,nan
13,64,58,57,0.15625,nan
13,64,58,58,1,nan
13,64,59,1,0,0
13,64,59,2,0,0
13,64,59,3,0,0
13,64,59,4,0,0
13,64,59,5,0,0
13,64,59,6,0,0
13,64,59,7,0,0
13,64,59,8,0,0
13,64,59,9,0,0
13,64,59,10,0,0
13,64,59,11,0,0
13,64,59,12,0,0
13,64,59,13,0,0
13,64,59,14,0,0
13,64,59,15,0,0
13,64,59,16,0,0
13,64,59,17,0,0
13,64,59,18,0,0
13,64,59,19,0,0
13,64,59,20,0,0
13,64,59,21,0,0
13,64,59,22,0,0
13,64,59,23,2.11221641e-38,0
13,64,59,24,4.7019774e-38,0
13,64,59,25,1.16961688e-36,0
13,64,59,26,1.39178531e-35,0
13,64,59,27,6.92131074e-35,0
13,64,59,28,7.18462147e-35,0
13,64,59,29,8.8111295e-33,0
13,64,59,30,1.04000217e-31,0
13,64,59,31,2.28030105e-31,0
13,64,59,32,4.74549138e-31,0
13,64,59,33,4.14151975e-30,0
13,64,59,34,7.53362164e-29,0
13,64,59,35,9.26911564e-29,0
13,64,59,36,1.64083068e-27,0
13,64,59,37,2.1971985e-25,0
13,64,59,38,1.36484801e-23,0
13,64,59,39,5.08716077e-23,0
13,64,59,40,2.79256175e-21,nan
13,64,59,41,1.96511644e-19,nan
13,64,59,42,9.75781955e-18,nan
13,64,59,43,2.4459601e-16,nan
13,64,59,44,3.63598041e-15,nan
13,64,59,45,8.8817842e-15,nan
13,64,59,46,2.26485497e-14,nan
13,64,59,47,9.90318938e-14,nan
13,64,59,48,1.44240175e-12,nan
13,64,59,49,2.48689958e-12,nan
13,64,59,50,1.8189894e-10,nan
13,64,59,51,2.52621248e-08,nan
13,64,59,52,4.703179e-08,nan
13,64,59,53,1.6912818e-06,nan
13,64,59,54,2.54809856e-06,nan
13,64,59,55,2.84910202e-05,nan
13,64,59,56,0.000728607178,nan
13,64,59,57,0.0505371094,nan
13,64,59,58,0.32421875,nan
13,64,59,59,1,nan
13,64,60,1,0,0
13,64,60,2,0,0
13,64,60,3,0,0
13,64,60,4,0,0
13,64,60,5,0,0
13,64,60,6,0,0
13,64,60,7,0,0
13,64,60,8,0,0
13,64,60,9,0,0
13,64,60,10,0,0
13,64,60,11,0,0
13,64,60,12,0,0
13,64,60,13,0,0
13,64,60,14,0,0
13,64,60,15,0,0
13,64,60,16,0,0
13,64,60,17,0,0
13,64,60,18,0,0
13,64,60,19,0,0
13,64,60,20,0,0
13,64,60,21,0,0
13,64,60,22,0,0
13,64,60,23,0,0
13,64,60,24,0,0
13,64,60,25,7.1999029e-38,0
13,64,60,26,8.52233404e-37,0
13,64,60,27,4.25528955e-36,0
13,64,60,28,4.39634887e-36,0
13,64,60,29,5.41667797e-34,0
13,64,60,30,6.35556882e-33,0
13,64,60,31,1.39629921e-32,0
13,64,60,32,2.90815422e-32,0
13,64,60,33,2.54222753e-31,0
13,64,60,34,4.63455782e-30,0
13,64,60,35,5.69458966e-30,0
13,64,60,36,1.00974196e-28,0
13,64,60,37,1.35305422e-26,0
13,64,60,38,8.4010531e-25,0
13,64,60,39,3.12777669e-24,0
13,64,60,40,1.71226387e-22,nan
13,64,60,41,1.21231591e-20,nan
13,64,60,42,5.99699327e-19,nan
13,64,60,43,1.50704102e-17,nan
13,64,60,44,2.22044605e-16,nan
13,64,60,45,5.44703171e-16,nan
13,64,60,46,1.39471767e-15,nan
13,64,60,47,6.07847106e-15,nan
13,64,60,48,8.83737528e-14,nan
13,64,60,49,1.52766688e-13,nan
13,64,60,50,1.11981535e-11,nan
13,64,60,51,1.54977897e-09,nan
13,64,60,52,2.88127922e-09,nan
13,64,60,53,1.03842467e-07,nan
13,64,60,54,1.56462193e-07,nan
13,64,60,55,1.75088644e-06,nan
13,64,60,56,4.45842743e-05,nan
13,64,60,57,0.00311279297,nan
13,64,60,58,0.0198974609,nan
13,64,60,59,0.0615234375,nan
13,64,60,60,1,nan
13,64,61,1,0,0
13,64,61,2,0,0
13,64,61,3,0,0
13,64,61,4,0,0
13,64,61,5,0,0
13,64,61,6,0,0
13,64,61,7,0,0
13,64,61,8,0,0
13,64,61,9,0,0
13,64,61,10,0,0
13,64,61,11,0,0
13,64,61,12,0,0
13,64,61,13,0,0
13,64,61,14,0,0
13,64,61,15,0,0
13,64,61,16,0,0
13,64,61,17,0,0
13,64,61,18,0,0
13,64,61,19,0,0
13,64,61,20,0,0
13,64,61,21,0,0
13,64,61,22,0,0
13,64,61,23,0,0
13,64,61,24,0,0
13,64,61,25,0,0
13,64,61,26,1.91936187e-38,0
13,64,61,27,9.5508916e-38,0
13,64,61,28,9.91823359e-38,0
13,64,61,29,1.21311017e-35,0
13,64,61,30,1.42940113e-34,0
13,64,61,31,3.14468249e-34,0
13,64,61,32,6.56019887e-34,0
13,64,61,33,5.72964158e-33,0
13,64,61,34,1.04000217e-31,0
13,64,61,35,1.27881748e-31,0
13,64,61,36,2.2679751e-30,0
13,64,61,37,3.04500309e-28,0
13,64,61,38,1.88821746e-26,0
13,64,61,39,7.02780403e-26,0
13,64,61,40,3.85155973e-24,nan
13,64,61,41,2.71315241e-22,nan
13,64,61,42,1.3446648e-20,nan
13,64,61,43,3.38813179e-19,nan
13,64,61,44,5.01443505e-18,nan
13,64,61,45,1.22514845e-17,nan
13,64,61,46,3.12250226e-17,nan
13,64,61,47,1.36175793e-16,nan
13,64,61,48,1.98452366e-15,nan
13,64,61,49,3.42781359e-15,nan
13,64,61,50,2.50466314e-13,nan
13,64,61,51,3.47881723e-11,nan
13,64,61,52,6.45741238e-11,nan
13,64,61,53,2.32830644e-09,nan
13,64,61,54,3.52156349e-09,nan
13,64,61,55,3.93483788e-08,nan
13,64,61,56,1.00582838e-06,nan
13,64,61,57,6.96182251e-05,nan
13,64,61,58,0.000448226929,nan
13,64,61,59,0.00138092041,nan
13,64,61,60,0.0224609375,nan
13,64,61,61,1,nan
13,64,62,1,0,0
13,64,62,2,0,0
13,64,62,3,0,0
13,64,62,4,0,0
13,64,62,5,0,0
13,64,62,6,0,0
13,64,62,7,0,0
13,64,62,8,0,0
13,64,62,9,0,0
13,64,62,10,0,0
13,64,62,11,0,0
13,64,62,12,0,0
13,64,62,13,0,0
13,64,62,14,0,0
13,64,62,15,0,0
13,64,62,16,0,0
13,64,62,17,0,0
13,64,62,18,0,0
13,64,62,19,0,0
13,64,62,20,0,0
13,64,62,21,0,0
13,64,62,22,0,0
13,64,62,23,0,0
13,64,62,24,0,0
13,64,62,25,0,0
13,64,62,26,1.2765134e-38,0
13,64,62,27,6.35501633e-38,0
13,64,62,28,6.57542152e-38,0
13,64,62,29,8.08740113e-36,0
13,64,62,30,9.51680226e-35,0
13,64,62,31,2.09143955e-34,0
13,64,62,32,4.33334237e-34,0
13,64,62,33,3.80371164e-33,0
13,64,62,34,6.8948292e-32,0
13,64,62,35,8.51261035e-32,0
13,64,62,36,1.5037661e-30,0
13,64,62,37,2.01948392e-28,0
13,64,62,38,1.25208003e-26,0
13,64,62,39,4.66500785e-26,0
13,64,62,40,2.55909002e-24,nan
13,64,62,41,1.80325374e-22,nan
13,64,62,42,8.89384595e-21,nan
13,64,62,43,2.25310764e-19,nan
13,64,62,44,3.32036915e-18,nan
13,64,62,45,8.13151629e-18,nan
13,64,62,46,2.08166817e-17,nan
13,64,62,47,9.06393016e-17,nan
13,64,62,48,1.31838984e-15,nan
13,64,62,49,2.2759572e-15,nan
13,64,62,50,1.66977543e-13,nan
13,64,62,51,2.30784281e-11,nan
13,64,62,52,4.29736247e-11,nan
13,64,62,53,1.54977897e-09,nan
13,64,62,54,2.34285835e-09,nan
13,64,62,55,2.60770321e-08,nan
13,64,62,56,6.66826963e-07,nan
13,64,62,57,4.62532043e-05,nan
13,64,62,58,0.000297546387,nan
13,64,62,59,0.000915527344,nan
13,64,62,60,0.0148925781,nan
13,64,62,61,0.6640625,nan
13,64,62,62,1,nan
13,64,63,1,0,0
13,64,63,2,0,0
13,64,63,3,0,0
13,64,63,4,0,0
13,64,63,5,0,0
13,64,63,6,0,0
13,64,63,7,0,0
13,64,63,8,0,0
13,64,63,9,0,0
13,64,63,10,0,0
13,64,63,11,0,0
13,64,63,12,0,0
13,64,63,13,0,0
13,64,63,14,0,0
13,64,63,15,0,0
13,64,63,16,0,0
13,64,63,17,0,0
13,64,63,18,0,0
13,64,63,19,0,0
13,64,63,20,0,0
13,64,63,21,0,0
13,64,63,22,0,0
13,64,63,23,0,0
13,64,63,24,0,0
13,64,63,25,0,0
13,64,63,26,0,0
13,64,63,27,1.85507702e-38,0
13,64,63,28,1.92854542e-38,0
13,64,63,29,2.37449859e-36,0
13,64,63,30,2.78357062e-35,0
13,64,63,31,6.13137853e-35,0
13,64,63,32,1.27141469e-34,0
13,64,63,33,1.11342825e-33,0
13,64,63,34,2.02222644e-32,0
13,64,63,35,2.48444963e-32,0
13,64,63,36,4.40652771e-31,0
13,64,63,37,5.91645679e-29,0
13,64,63,38,3.68555815e-27,0
13,64,63,39,1.36315164e-26,0
13,64,63,40,7.4963243e-25,nan
13,64,63,41,5.29395592e-23,nan
13,64,63,42,2.62050818e-21,nan
13,64,63,43,6.60685699e-20,nan
13,64,63,44,9.75781955e-19,nan
13,64,63,45,2.38524478e-18,nan
13,64,63,46,6.09863722e-18,nan
13,64,63,47,2.65629532e-17,nan
13,64,63,48,3.86843335e-16,nan
13,64,63,49,6.69603262e-16,nan
13,64,63,50,4.88498131e-14,nan
13,64,63,51,6.76436684e-12,nan
13,64,63,52,1.2619239e-11,nan
13,64,63,53,4.54747351e-10,nan
13,64,63,54,6.83940016e-10,nan
13,64,63,55,7.62520358e-09,nan
13,64,63,56,1.95577741e-07,nan
13,64,63,57,1.3589859e-05,nan
13,64,63,58,8.72612e-05,nan
13,64,63,59,0.000268936157,nan
13,64,63,60,0.00436401367,nan
13,64,63,61,0.194335938,nan
13,64,63,62,0.29296875,nan
13,64,63,63,1,nan
13,64,64,1,0,0
13,64,64,2,0,0
13,64,64,3,0,0
13,64,64,4,0,0
13,64,64,5,0,0
13,64,64,6,0,0
13,64,64,7,0,0
13,64,64,8,0,0
13,64,64,9,0,0
13,64,64,10,0,0
13,64,64,11,0,0
13,64,64,12,0,0
13,64,64,13,0,0
13,64,64,14,0,0
13,64,64,15,0,0
13,64,64,16,0,0
13,64,64,17,0,0
13,64,64,18,0,0
13,64,64,19,0,0
13,64,64,20,0,0
13,64,64,21,0,0
13,64,64,22,0,0
13,64,64,23,0,0
13,64,64,24,0,0
13,64,64,25,0,0
13,64,64,26,0,0
13,64,64,27,0,0
13,64,64,28,0,0
13,64,64,29,5.84073756e-38,0
13,64,64,30,6.87664195e-37,0
13,64,64,31,1.51638771e-36,0
13,64,64,32,3.15032486e-36,0
13,64,64,33,2.7459548e-35,0
13,64,64,34,4.99538079e-34,0
13,64,64,35,6.1389017e-34,0
13,64,64,36,1.09296524e-32,0
13,64,64,37,1.46062527e-30,0
13,64,64,38,9.07190041e-29,0
13,64,64,39,3.37632467e-28,0
13,64,64,40,1.84782778e-26,nan
13,64,64,41,1.3053944e-24,nan
13,64,64,42,6.45200878e-23,nan
13,64,64,43,1.62789145e-21,nan
13,64,64,44,2.40345599e-20,nan
13,64,64,45,5.88687898e-20,nan
13,64,64,46,1.50771865e-19,nan
13,64,64,47,6.53909435e-19,nan
13,64,64,48,9.54097912e-18,nan
13,64,64,49,1.6479873e-17,nan
13,64,64,50,1.20736754e-15,nan
13,64,64,51,1.66977543e-13,nan
13,64,64,52,3.10862447e-13,nan
13,64,64,53,1.11981535e-11,nan
13,64,64,54,1.69393388e-11,nan
13,64,64,55,1.88265403e-10,nan
13,64,64,56,4.83123586e-09,nan
13,64,64,57,3.35276127e-07,nan
13,64,64,58,2.14576721e-06,nan
13,64,64,59,6.64591789e-06,nan
13,64,64,60,0.000107765198,nan
13,64,64,61,0.00479125977,nan
13,64,64,62,0.00723266602,nan
13,64,64,63,0.0246582031,nan
13,64,64,64,1,nan
14,16,1,1,1,0.996002197
14,16,2,1,0.98828125,0.988128662
14,16,2,2,1,1.00344849
14,16,3,1,0.98046875,0.976318359
14,16,3,2,0.98828125,0.991455078
14,16,3,3,1,0.999023438
14,16,4,1,0.96875,0.968444824
14,16,4,2,0.98046875,0.983459473
14,16,4,3,0.98828125,0.990966797
14,16,4,4,1,0.998474121
14,16,5,1,0.9609375,0.960571289
14,16,5,2,0.96875,0.975463867
14,16,5,3,0.98046875,0.982910156
14,16,5,4,0.98828125,0.990356445
14,16,5,5,1,1.00524902
14,16,6,1,0.953125,0.948760986
14,16,6,2,0.9609375,0.963470459
14,16,6,3,0.96875,0.970825195
14,16,6,4,0.98046875,0.978179932
14,16,6,5,0.98828125,0.992889404
14,16,6,6,1,1.00024414
14,16,7,1,0.94140625,0.940887451
14,16,7,2,0.953125,0.955474854
14,16,7,3,0.9609375,0.962768555
14,16,7,4,0.96875,0.970062256
14,16,7,5,0.98046875,0.984649658
14,16,7,6,0.98828125,0.991943359
14,16,7,7,1,0.999237061
14,16,8,1,0.93359375,0.929077148
14,16,8,2,0.94140625,0.943481445
14,16,8,3,0.953125,0.950683594
14,16,8,4,0.9609375,0.957885742
14,16,8,5,0.96875,0.972290039
14,16,8,6,0.98046875,0.979492188
14,16,8,7,0.98828125,0.986694336
14,16,8,8,1,1.00109863
14,16,9,1,0.921875,0.921203613
14,16,9,2,0.93359375,0.93548584
14,16,9,3,0.94140625,0.942626953
14,16,9,4,0.953125,0.949768066
14,16,9,5,0.9609375,0.964050293
14,16,9,6,0.96875,0.971191406
14,16,9,7,0.98046875,0.97833252
14,16,9,8,0.98828125,0.992614746
14,16,9,9,1,0.999755859
14,16,10,1,0.9140625,0.913330078
14,16,10,2,0.921875,0.927490234
14,16,10,3,0.93359375,0.934570312
14,16,10,4,0.94140625,0.941650391
14,16,10,5,0.953125,0.955810547
14,16,10,6,0.9609375,0.962890625
14,16,10,7,0.96875,0.969970703
14,16,10,8,0.98046875,0.984130859
14,16,10,9,0.98828125,0.991210938
14,16,10,10,1,0.998291016
14,16,11,1,0.90625,0.901519775
14,16,11,2,0.9140625,0.915496826
14,16,11,3,0.921875,0.922485352
14,16,11,4,0.93359375,0.929473877
14,16,11,5,0.94140625,0.943450928
14,16,11,6,0.953125,0.950439453
14,16,11,7,0.9609375,0.957427979
14,16,11,8,0.96875,0.971405029
14,16,11,9,0.98046875,0.978393555
14,16,11,10,0.98828125,0.98538208
14,16,11,11,1,0.999359131
14,16,12,1,0.89453125,0.89364624
14,16,12,2,0.90625,0.907501221
14,16,12,3,0.9140625,0.914428711
14,16,12,4,0.921875,0.921356201
14,16,12,5,0.93359375,0.935211182
14,16,12,6,0.94140625,0.942138672
14,16,12,7,0.953125,0.949066162
14,16,12,8,0.9609375,0.962921143
14,16,12,9,0.96875,0.969848633
14,16,12,10,0.98046875,0.976776123
14,16,12,11,0.98828125,0.990631104
14,16,12,12,1,0.997558594
14,16,13,1,0.88671875,0.885772705
14,16,13,2,0.89453125,0.899505615
14,16,13,3,0.90625,0.90637207
14,16,13,4,0.9140625,0.913238525
14,16,13,5,0.921875,0.926971436
14,16,13,6,0.93359375,0.933837891
14,16,13,7,0.94140625,0.940704346
14,16,13,8,0.953125,0.954437256
14,16,13,9,0.9609375,0.961303711
14,16,13,10,0.96875,0.968170166
14,16,13,11,0.98046875,0.981903076
14,16,13,12,0.98828125,0.988769531
14,16,13,13,1,1.00250244
14,16,14,1,0.87890625,0.87789917
14,16,14,2,0.88671875,0.89151001
14,16,14,3,0.89453125,0.89831543
14,16,14,4,0.90625,0.90512085
14,16,14,5,0.9140625,0.918731689
14,16,14,6,0.921875,0.925537109
14,16,14,7,0.93359375,0.932342529
14,16,14,8,0.94140625,0.945953369
14,16,14,9,0.953125,0.952758789
14,16,14,10,0.9609375,0.959564209
14,16,14,11,0.96875,0.973175049
14,16,14,12,0.98046875,0.979980469
14,16,14,13,0.98828125,0.993591309
14,16,14,14,1,1.00039673
14,16,15,1,0.00592041016,0.00590515137
14,16,15,2,0.00598144531,0.0059967041
14,16,15,3,0.00604248047,0.00604248047
14,16,15,4,0.00610351562,0.00608825684
14,16,15,5,0.00616455078,0.00617980957
14,16,15,6,0.00622558594,0.00622558594
14,16,15,7,0.00628662109,0.0062713623
14,16,15,8,0.00634765625,0.00636291504
14,16,15,9,0.00640869141,0.00640869141
14,16,15,10,0.00646972656,0.00645446777
14,16,15,11,0.00653076172,0.00654602051
14,16,15,12,0.00659179688,0.00659179688
14,16,15,13,0.00668334961,0.00668334961
14,16,15,14,0.00674438477,0.00672912598
14,16,15,15,1,1.00195312
14,16,16,1,0.005859375,0.00584363937
14,16,16,2,0.00592041016,0.00593423843
14,16,16,3,0.00598144531,0.00597953796
14,16,16,4,0.00604248047,0.00602483749
14,16,16,5,0.00610351562,0.00611543655
14,16,16,6,0.00616455078,0.00616073608
14,16,16,7,0.00622558594,0.00620603561
14,16,16,8,0.00628662109,0.00629663467
14,16,16,9,0.00634765625,0.0063419342
14,16,16,10,0.00640869141,0.00638723373
14,16,16,11,0.00646972656,0.00647783279
14,16,16,12,0.00653076172,0.00652313232
14,16,16,13,0.00659179688,0.00661373138
14,16,16,14,0.00668334961,0.00665903091
14,16,16,15,0.98828125,0.991516113
14,16,16,16,1,0.997314453
14,32,1,1,1,0.996002197
14,32,2,1,0.98828125,0.988128662
14,32,2,2,1,1.00344849
14,32,3,1,0.98046875,0.976318359
14,32,3,2,0.98828125,0.991455078
14,32,3,3,1,0.999023438
14,32,4,1,0.96875,0.968444824
14,32,4,2,0.98046875,0.983459473
14,32,4,3,0.98828125,0.990966797
14,32,4,4,1,0.998474121
14,32,5,1,0.9609375,0.960571289
14,32,5,2,0.96875,0.975463867
14,32,5,3,0.98046875,0.982910156
14,32,5,4,0.98828125,0.990356445
14,32,5,5,1,1.00524902
14,32,6,1,0.953125,0.948760986
14,32,6,2,0.9609375,0.963470459
14,32,6,3,0.96875,0.970825195
14,32,6,4,0.98046875,0.978179932
14,32,6,5,0.98828125,0.992889404
14,32,6,6,1,1.00024414
14,32,7,1,0.94140625,0.940887451
14,32,7,2,0.953125,0.955474854
14,32,7,3,0.9609375,0.962768555
14,32,7,4,0.96875,0.970062256
14,32,7,5,0.98046875,0.984649658
14,32,7,6,0.98828125,0.991943359
14,32,7,7,1,0.999237061
14,32,8,1,0.93359375,0.929077148
14,32,8,2,0.94140625,0.943481445
14,32,8,3,0.953125,0.950683594
14,32,8,4,0.9609375,0.957885742
14,32,8,5,0.96875,0.972290039
14,32,8,6,0.98046875,0.979492188
14,32,8,7,0.98828125,0.986694336
14,32,8,8,1,1.00109863
14,32,9,1,0.921875,0.921203613
14,32,9,2,0.93359375,0.93548584
14,32,9,3,0.94140625,0.942626953
14,32,9,4,0.953125,0.949768066
14,32,9,5,0.9609375,0.964050293
14,32,9,6,0.96875,0.971191406
14,32,9,7,0.98046875,0.97833252
14,32,9,8,0.98828125,0.992614746
14,32,9,9,1,0.999755859
14,32,10,1,0.9140625,0.913330078
14,32,10,2,0.921875,0.927490234
14,32,10,3,0.93359375,0.934570312
14,32,10,4,0.94140625,0.941650391
14,32,10,5,0.953125,0.955810547
14,32,10,6,0.9609375,0.962890625
14,32,10,7,0.96875,0.969970703
14,32,10,8,0.98046875,0.984130859
14,32,10,9,0.98828125,0.991210938
14,32,10,10,1,0.998291016
14,32,11,1,0.90625,0.901519775
14,32,11,2,0.9140625,0.915496826
14,32,11,3,0.921875,0.922485352
14,32,11,4,0.93359375,0.929473877
14,32,11,5,0.94140625,0.943450928
14,32,11,6,0.953125,0.950439453
14,32,11,7,0.9609375,0.957427979
14,32,11,8,0.96875,0.971405029
14,32,11,9,0.98046875,0.978393555
14,32,11,10,0.98828125,0.98538208
14,32,11,11,1,0.999359131
14,32,12,1,0.89453125,0.89364624
14,32,12,2,0.90625,0.907501221
14,32,12,3,0.9140625,0.914428711
14,32,12,4,0.921875,0.921356201
14,32,12,5,0.93359375,0.935211182
14,32,12,6,0.94140625,0.942138672
14,32,12,7,0.953125,0.949066162
14,32,12,8,0.9609375,0.962921143
14,32,12,9,0.96875,0.969848633
14,32,12,10,0.98046875,0.976776123
14,32,12,11,0.98828125,0.990631104
14,32,12,12,1,0.997558594
14,32,13,1,0.88671875,0.885772705
14,32,13,2,0.89453125,0.899505615
14,32,13,3,0.90625,0.90637207
14,32,13,4,0.9140625,0.913238525
14,32,13,5,0.921875,0.926971436
14,32,13,6,0.93359375,0.933837891
14,32,13,7,0.94140625,0.940704346
14,32,13,8,0.953125,0.954437256
14,32,13,9,0.9609375,0.961303711
14,32,13,10,0.96875,0.968170166
14,32,13,11,0.98046875,0.981903076
14,32,13,12,0.98828125,0.988769531
14,32,13,13,1,1.00250244
14,32,14,1,0.87890625,0.87789917
14,32,14,2,0.88671875,0.89151001
14,32,14,3,0.89453125,0.89831543
14,32,14,4,0.90625,0.90512085
14,32,14,5,0.9140625,0.918731689
14,32,14,6,0.921875,0.925537109
14,32,14,7,0.93359375,0.932342529
14,32,14,8,0.94140625,0.945953369
14,32,14,9,0.953125,0.952758789
14,32,14,10,0.9609375,0.959564209
14,32,14,11,0.96875,0.973175049
14,32,14,12,0.98046875,0.979980469
14,32,14,13,0.98828125,0.993591309
14,32,14,14,1,1.00039673
14,32,15,1,0.00592041016,0.00590515137
14,32,15,2,0.00598144531,0.0059967041
14,32,15,3,0.00604248047,0.00604248047
14,32,15,4,0.00610351562,0.00608825684
14,32,15,5,0.00616455078,0.00617980957
14,32,15,6,0.00622558594,0.00622558594
14,32,15,7,0.00628662109,0.0062713623
14,32,15,8,0.00634765625,0.00636291504
14,32,15,9,0.00640869141,0.00640869141
14,32,15,10,0.00646972656,0.00645446777
14,32,15,11,0.00653076172,0.00654602051
14,32,15,12,0.00659179688,0.00659179688
14,32,15,13,0.00668334961,0.00668334961
14,32,15,14,0.00674438477,0.00672912598
14,32,15,15,1,1.00195312
14,32,16,1,0.005859375,0.00584363937
14,32,16,2,0.00592041016,0.00593423843
14,32,16,3,0.00598144531,0.00597953796
14,32,16,4,0.00604248047,0.00602483749
14,32,16,5,0.00610351562,0.00611543655
14,32,16,6,0.00616455078,0.00616073608
14,32,16,7,0.00622558594,0.00620603561
14,32,16,8,0.00628662109,0.00629663467
14,32,16,9,0.00634765625,0.0063419342
14,32,16,10,0.00640869141,0.00638723373
14,32,16,11,0.00646972656,0.00647783279
14,32,16,12,0.00653076172,0.00652313232
14,32,16,13,0.00659179688,0.00661373138
14,32,16,14,0.00668334961,0.00665903091
14,32,16,15,0.98828125,0.991516113
14,32,16,16,1,0.997314453
14,32,17,1,0.00579833984,0.00578212738
14,32,17,2,0.005859375,0.00587177277
14,32,17,3,0.00592041016,0.00591659546
14,32,17,4,0.00598144531,0.00596141815
14,32,17,5,0.00604248047,0.00605106354
14,32,17,6,0.00610351562,0.00609588623
14,32,17,7,0.00616455078,0.00614070892
14,32,17,8,0.00622558594,0.00623035431
14,32,17,9,0.00628662109,0.006275177
14,32,17,10,0.00634765625,0.00631999969
14,32,17,11,0.00640869141,0.00640964508
14,32,17,12,0.00646972656,0.00645446777
14,32,17,13,0.00653076172,0.00654411316
14,32,17,14,0.00659179688,0.00658893585
14,32,17,15,0.98046875,0.981079102
14,32,17,16,0.98828125,0.986816406
14,32,17,17,1,0.998291016
14,32,18,1,0.00573730469,0.00572061539
14,32,18,2,0.00579833984,0.0058093071
14,32,18,3,0.005859375,0.00585365295
14,32,18,4,0.00592041016,0.00589799881
14,32,18,5,0.00598144531,0.00598669052
14,32,18,6,0.00604248047,0.00603103638
14,32,18,7,0.00610351562,0.00607538223
14,32,18,8,0.00616455078,0.00616407394
14,32,18,9,0.00622558594,0.0062084198
14,32,18,10,0.00628662109,0.00625276566
14,32,18,11,0.00634765625,0.00634145737
14,32,18,12,0.00640869141,0.00638580322
14,32,18,13,0.00646972656,0.00647449493
14,32,18,14,0.00653076172,0.00651884079
14,32,18,15,0.96875,0.97064209
14,32,18,16,0.98046875,0.976318359
14,32,18,17,0.98828125,0.987670898
14,32,18,18,1,0.999023438
14,32,19,1,0.00567626953,0.00565910339
14,32,19,2,0.00573730469,0.00574684143
14,32,19,3,0.00579833984,0.00579071045
14,32,19,4,0.005859375,0.00583457947
14,32,19,5,0.00592041016,0.0059223175
14,32,19,6,0.00598144531,0.00596618652
14,32,19,7,0.00604248047,0.00601005554
14,32,19,8,0.00610351562,0.00609779358
14,32,19,9,0.00616455078,0.0061416626
14,32,19,10,0.00622558594,0.00618553162
14,32,19,11,0.00628662109,0.00627326965
14,32,19,12,0.00634765625,0.00631713867
14,32,19,13,0.00640869141,0.00640487671
14,32,19,14,0.00646972656,0.00644874573
14,32,19,15,0.9609375,0.960205078
14,32,19,16,0.96875,0.965820312
14,32,19,17,0.98046875,0.977050781
14,32,19,18,0.98828125,0.98828125
14,32,19,19,1,0.999511719
14,32,20,1,0.00561523438,0.0056283474
14,32,20,2,0.00567626953,0.0057156086
14,32,20,3,0.00573730469,0.0057592392
14,32,20,4,0.00579833984,0.0058028698
14,32,20,5,0.005859375,0.005890131
14,32,20,6,0.00592041016,0.0059337616
14,32,20,7,0.00598144531,0.0059773922
14,32,20,8,0.00604248047,0.0060646534
14,32,20,9,0.00610351562,0.006108284
14,32,20,10,0.00616455078,0.0061519146
14,32,20,11,0.00622558594,0.0062391758
14,32,20,12,0.00628662109,0.0062828064
14,32,20,13,0.00634765625,0.0063700676
14,32,20,14,0.00640869141,0.0064136982
14,32,20,15,0.953125,0.954986572
14,32,20,16,0.9609375,0.960571289
14,32,20,17,0.96875,0.971740723
14,32,20,18,0.98046875,0.982910156
14,32,20,19,0.98828125,0.99407959
